income,university,dropout
10083.73,pisa,0
9069.51,pisa,0
12276.42,pisa,0
14916.22,pisa,1
13797.45,pisa,1
15785.21,pisa,0
15183.83,pisa,0
8759.3,pisa,0
4528.53,pisa,0
6634.31,pisa,0
8789.8,pisa,0
5360.29,pisa,0
14931.63,pisa,0
15935.31,pisa,0
10846.79,pisa,0
3741.43,pisa,0
6483.33,pisa,0
13244.8,pisa,0
5876.47,pisa,0
4780.39,pisa,1
16088.93,pisa,0
7651.71,pisa,0
7597.56,pisa,0
11216.29,pisa,0
7815.09,pisa,0
13216.86,pisa,0
638.34,pisa,0
15934.95,pisa,0
12694.96,pisa,0
11244.71,pisa,1
3239.22,pisa,0
9130.24,pisa,0
10660.78,pisa,0
12934.27,pisa,0
12355.65,pisa,0
13126.39,pisa,0
11209.12,pisa,0
18989.22,pisa,0
16519.31,pisa,0
400.95,pisa,0
1086.27,pisa,0
2238.07,pisa,1
2856.7,pisa,0
15809.61,pisa,1
14.58,pisa,0
6155.64,pisa,0
5390,pisa,1
10769.61,pisa,0
17588.4,pisa,1
15580.25,pisa,0
2960.05,pisa,0
1500.64,pisa,1
115.79,pisa,0
414.27,pisa,1
1250.63,pisa,0
165.71,pisa,0
465.2,pisa,0
769.23,pisa,1
4950.32,pisa,0
400.61,pisa,0
728.39,pisa,0
1234.14,pisa,0
437.5,pisa,0
137.97,pisa,0
135.17,pisa,0
1193.49,pisa,0
5061.96,pisa,1
378.83,pisa,0
109.38,pisa,0
15212.04,pisa,0
15823.17,pisa,0
391.3,pisa,0
8736.84,pisa,0
202.09,pisa,0
6903.92,pisa,0
8121.57,pisa,0
389.59,pisa,0
743.51,pisa,1
649.65,pisa,0
64.13,pisa,0
4140.13,pisa,0
9701.22,pisa,0
7569.85,pisa,0
8743.14,pisa,1
11832.84,pisa,0
11370.72,pisa,0
14041.87,pisa,0
16493.37,pisa,0
5588.58,pisa,1
2371.54,pisa,1
15155.42,pisa,0
267.87,pisa,0
5834.15,pisa,0
3336.59,pisa,1
5977,pisa,0
16661.89,pisa,0
8021.16,pisa,1
1029.15,pisa,0
394.54,pisa,0
10148.29,pisa,0
7571.92,pisa,0
15033.08,pisa,0
3734.96,pisa,0
1929.67,pisa,1
14339.92,pisa,0
6583.51,pisa,0
13473.04,pisa,0
8543.66,pisa,0
7985.98,pisa,0
9306.62,pisa,0
8489.21,pisa,0
8576.42,pisa,0
3295.53,pisa,0
8111.58,pisa,0
13405.32,pisa,0
13261.14,pisa,0
14891.84,pisa,0
8475.54,pisa,0
81.4,pisa,0
5440.69,pisa,0
15636.97,pisa,1
19765.37,pisa,0
10513.9,pisa,0
13592,pisa,0
5510.23,pisa,0
18849.02,pisa,0
5071.57,pisa,1
1706.53,pisa,0
3671.95,pisa,0
4210.98,pisa,1
7164.97,pisa,0
10615.85,pisa,0
18489.85,pisa,0
11873.76,pisa,0
2737.15,pisa,0
10781.5,pisa,1
5872.13,pisa,1
15092.01,pisa,0
12974.8,pisa,0
16656.7,pisa,0
6279.92,pisa,0
5943.67,pisa,0
12392.86,pisa,0
10308.28,pisa,0
7381.86,pisa,0
16973.84,pisa,1
6191.62,pisa,0
14816.49,pisa,0
18584.9,pisa,1
14237.4,pisa,0
11116.95,pisa,0
12607.59,pisa,0
12373.98,pisa,0
14230.61,pisa,1
7831.58,pisa,0
12577.64,pisa,1
17998.37,pisa,0
9070,pisa,0
5749.47,pisa,0
12344.87,pisa,0
3455.28,pisa,0
9207.94,pisa,1
13560.26,pisa,0
5031.86,pisa,0
16140.65,pisa,0
16140.65,pisa,0
13490.48,pisa,0
9606.51,pisa,0
3057.32,pisa,0
17565.38,pisa,0
4944.2,pisa,0
12522.63,pisa,0
8727.84,pisa,1
9432.11,pisa,0
18765.47,pisa,0
13232.45,pisa,0
5974.11,pisa,0
12501.3,pisa,0
11722.76,pisa,0
16514.77,pisa,0
13283.46,pisa,0
12899.94,pisa,0
11876.41,pisa,0
4641.02,pisa,0
7800.34,pisa,0
19826.05,pisa,0
13391.73,pisa,1
16677.21,pisa,0
12426.57,pisa,0
13771.19,pisa,0
96.15,pisa,0
8406.58,pisa,1
4389.43,pisa,0
9735.16,pisa,0
4568.1,pisa,0
3015.61,pisa,0
6870.63,pisa,0
16399.74,pisa,0
6529.9,pisa,0
5875.1,pisa,0
8568.85,pisa,1
7673.03,pisa,0
7693.51,pisa,0
12596.26,pisa,0
18366.54,pisa,0
7919.11,pisa,1
2525.48,pisa,0
9208.27,pisa,0
10383.26,pisa,1
11830.15,pisa,0
13645.82,pisa,0
6650,pisa,0
6261.3,pisa,0
12191.16,pisa,0
7106.19,pisa,0
18471.47,pisa,0
5654.47,pisa,0
6753.66,pisa,0
3492.25,pisa,0
2793.03,pisa,0
9900.94,pisa,0
10674.01,pisa,1
14740.92,pisa,0
12654.27,pisa,0
8193.5,pisa,0
13348.3,pisa,0
9917.36,pisa,0
15560.5,pisa,0
7679.04,pisa,0
16538.01,pisa,0
19965.07,pisa,0
17881.1,pisa,1
14491.08,pisa,0
8694.61,pisa,0
12379.8,pisa,0
15169.67,pisa,0
5799.49,pisa,0
10062.36,pisa,0
7248.58,pisa,0
6957.32,pisa,0
6998.71,pisa,0
1043.31,pisa,0
5364.71,pisa,1
9133.33,pisa,0
724.05,pisa,0
12698.57,pisa,0
5480.89,pisa,1
12513.12,pisa,0
6942.68,pisa,0
17973.07,pisa,0
6494.88,pisa,0
3761.53,pisa,0
10815.04,pisa,0
5866.08,pisa,1
14644.98,pisa,1
1961.43,pisa,0
7035.88,pisa,0
14469.27,pisa,0
17166.32,pisa,0
3997.55,pisa,0
3318.22,pisa,0
1093.55,pisa,0
13463.51,pisa,1
3999.02,pisa,0
6374.92,pisa,0
13763.6,pisa,0
3126.67,pisa,1
5437.58,pisa,0
17617.16,pisa,0
7451.42,pisa,1
11254.14,pisa,0
13345.48,pisa,0
4623.35,pisa,0
16989.86,pisa,0
18041.5,pisa,0
12894.53,pisa,0
3747.34,pisa,0
10572.13,pisa,0
14867.11,pisa,0
14390.44,pisa,0
16120.24,pisa,0
13820.29,pisa,0
14118.21,pisa,0
18802.41,pisa,0
5661.47,pisa,1
17377.92,pisa,0
15780.89,pisa,0
14647.18,pisa,0
10645.85,pisa,0
6754.46,pisa,0
5110.48,pisa,0
5735.37,pisa,0
15813.66,pisa,0
5234.74,pisa,0
7511.65,pisa,1
7486.44,pisa,0
12402.93,pisa,0
15594.22,pisa,0
12798.53,pisa,0
1041.68,pisa,0
7269.86,pisa,1
12313.91,pisa,1
3187.81,pisa,0
6617.48,pisa,0
8966.93,pisa,0
10465.2,pisa,0
8841.83,pisa,0
18797.26,pisa,0
4080.53,pisa,1
12038.78,pisa,0
4598.78,pisa,1
4351.34,pisa,1
11003.74,pisa,0
12125.61,pisa,0
7559.31,pisa,0
7017.47,pisa,1
9918.58,pisa,0
4521.75,pisa,0
15164.65,pisa,0
10179.61,pisa,1
3937.34,pisa,0
5263.11,pisa,0
12083.7,pisa,0
6967.58,pisa,0
5735.37,pisa,0
12912.58,pisa,1
16694.7,pisa,0
10077.89,pisa,0
2727.02,pisa,1
425.93,pisa,0
14563.48,pisa,0
13446.28,pisa,0
7192.56,pisa,1
5329.27,pisa,0
5575.39,pisa,1
9750.83,pisa,0
7448.24,pisa,0
2877.81,pisa,0
4406.91,pisa,0
7703.43,pisa,0
5614.29,pisa,0
19512.11,pisa,0
6918.32,pisa,0
12990.12,pisa,0
3013.82,pisa,0
16856.79,pisa,0
5709.22,pisa,0
12170.73,pisa,0
7256.88,pisa,0
8951.54,pisa,0
17521.76,pisa,0
19382.97,pisa,0
14602.58,pisa,0
2020.36,pisa,1
11311.22,pisa,0
12309.4,pisa,0
10989.39,pisa,0
18218.46,pisa,0
8213.25,pisa,0
9314.88,pisa,0
18360.32,pisa,0
5310.9,pisa,0
16254.69,pisa,0
15698.32,pisa,0
6912.69,pisa,0
3902.44,pisa,0
12637.15,pisa,0
9927.74,pisa,0
5972,pisa,0
4308.94,pisa,0
4324.56,pisa,0
14513.85,pisa,0
3923.31,pisa,0
3100.92,pisa,0
12851.18,pisa,0
7950.74,pisa,0
12909.94,pisa,0
8091.73,pisa,1
9969.47,pisa,0
13158.7,pisa,0
11574.38,pisa,0
6851.22,pisa,0
3841.71,pisa,1
8394.31,pisa,1
13969.43,pisa,1
5802.39,pisa,0
10014.23,pisa,0
14664.55,pisa,0
7339.51,pisa,1
12742.41,pisa,0
2763.04,pisa,0
11428.01,pisa,0
8749.77,pisa,0
13375.98,pisa,0
3236.86,pisa,0
14714.14,pisa,0
18270.87,pisa,0
12340.57,pisa,0
10191.79,pisa,1
3375.2,pisa,0
10280.61,pisa,0
4473.71,pisa,0
11624.17,pisa,0
16577.74,pisa,0
7469.3,pisa,0
2130.24,pisa,0
13777.89,pisa,0
4622.76,pisa,0
16309.85,pisa,0
11319.37,pisa,0
96.84,pisa,0
14613.98,pisa,0
5320.35,pisa,0
16033.03,pisa,0
16027.97,pisa,0
4253.76,pisa,0
8529.41,pisa,0
8484.15,pisa,0
17479.67,pisa,0
11242.33,pisa,0
2311.96,pisa,0
17434.49,pisa,0
12264.89,pisa,0
17832.77,pisa,0
12957.01,pisa,1
16529.47,pisa,0
8086.76,pisa,0
18199.96,pisa,1
16821.48,pisa,0
12818.48,pisa,0
11988.6,pisa,0
2067.48,pisa,0
14445.43,pisa,0
19398.74,pisa,0
4677.59,pisa,0
1352.7,pisa,0
16462.71,pisa,0
16545.92,pisa,1
7015.04,pisa,0
14101.93,pisa,0
17676.91,pisa,1
14404.28,pisa,1
15111.66,pisa,1
10068.76,pisa,0
4526.74,pisa,0
6854.74,pisa,0
8339.34,pisa,0
18791.8,pisa,1
7858.94,pisa,1
8559.85,pisa,1
4633.39,pisa,1
2665.81,pisa,1
7848.16,pisa,0
7348.37,pisa,1
5792.36,pisa,0
1301.71,pisa,1
8237.83,pisa,0
1650,pisa,0
268.38,pisa,1
5128.92,pisa,1
7496.78,pisa,1
8662.42,pisa,1
12510.16,pisa,0
15790.63,pisa,0
7445.9,pisa,0
3512.52,pisa,0
4708.9,pisa,0
10253.76,pisa,0
5480.84,pisa,0
8337.99,pisa,0
8051.23,pisa,0
4991.2,pisa,0
14220.84,pisa,0
13974.88,pisa,0
11887.94,pisa,0
13935.42,pisa,0
10386.48,pisa,0
6836.91,pisa,0
7719.29,pisa,1
6757.32,pisa,0
4737.25,pisa,0
13234.41,pisa,0
12912.13,pisa,0
12860.51,pisa,0
14194.07,pisa,0
8794.31,pisa,0
10452.03,pisa,0
5269.51,pisa,0
11300,pisa,0
10654.04,pisa,0
9614.23,pisa,0
8156.91,pisa,0
8150,pisa,0
5743.33,pisa,0
12292.75,pisa,0
12665.49,pisa,0
16260.65,pisa,0
3295.59,pisa,0
14660.59,pisa,0
11480.67,pisa,0
12004.57,pisa,0
331.58,pisa,1
1549.99,pisa,1
3697.97,pisa,0
9705.53,pisa,0
9829.86,pisa,0
15040.81,pisa,0
4895.32,pisa,0
9919.11,pisa,0
12923.34,pisa,0
16220.96,pisa,0
11638.7,pisa,0
16604.86,pisa,1
9259.02,pisa,0
5066.76,pisa,0
4466.88,pisa,0
17903.33,pisa,0
4762.89,pisa,0
17273.21,pisa,0
8732.94,pisa,0
5402.65,pisa,0
4830.6,pisa,0
4381.58,pisa,0
13427.72,pisa,0
10670.37,pisa,0
13548.07,pisa,0
16498.95,pisa,0
8349.12,pisa,0
5216.16,pisa,0
15113.92,pisa,0
6636.44,pisa,0
9812.4,pisa,0
7450.2,pisa,1
16031.71,pisa,0
701.75,pisa,0
4718.46,pisa,1
13415.67,pisa,0
10003.44,pisa,0
7857.84,pisa,0
18415.57,pisa,0
2331.23,pisa,0
18387.67,pisa,0
8712.83,pisa,1
6909.51,pisa,0
8305.46,pisa,0
4183.6,pisa,0
12385.99,pisa,0
13462.09,pisa,0
525.84,pisa,1
18663.43,pisa,0
3964.91,pisa,0
13449.54,pisa,0
6469.51,pisa,0
11527.5,pisa,0
11453.43,pisa,0
1559.22,pisa,0
15971.55,pisa,0
18987.74,pisa,0
10149.97,pisa,0
6409.65,pisa,0
11199.19,pisa,0
16088.53,pisa,0
1743.9,pisa,0
16927.02,pisa,0
4288.13,pisa,0
10098.25,pisa,1
19812.45,pisa,0
8869.07,pisa,1
18296.14,pisa,0
15540.02,pisa,0
17144.17,pisa,0
12405.21,pisa,0
2528.77,pisa,0
13173.44,pisa,0
8262,pisa,0
16998.03,pisa,0
9513.13,pisa,0
9938.85,pisa,1
12220.52,pisa,0
11659.73,pisa,0
4245.21,pisa,0
10089.47,pisa,0
13147.1,pisa,0
3978.88,pisa,0
7068.95,pisa,1
13132.43,pisa,0
14864.39,pisa,0
10118.97,pisa,0
9152.03,pisa,0
11711.13,pisa,0
9035.48,pisa,0
12430.09,pisa,1
10871.93,pisa,0
10612.87,pisa,0
6565.45,pisa,1
13169.72,pisa,0
18352.47,pisa,0
18110.81,pisa,0
4785.19,pisa,0
11148.09,pisa,0
9320.73,pisa,1
16418.55,pisa,1
10602.89,pisa,0
8151.22,pisa,0
12970.33,pisa,0
5596.54,pisa,1
318.43,pisa,0
7055.92,pisa,1
13219.11,pisa,0
1013.01,pisa,0
10285.81,pisa,0
18027.3,pisa,0
14618.54,pisa,0
5922.68,pisa,0
14830.81,pisa,0
9851.93,pisa,0
9923.53,pisa,0
5628.54,pisa,0
19124.66,pisa,0
8491.54,pisa,0
4294.56,pisa,0
11283.58,pisa,0
3451.59,pisa,0
5751.79,pisa,1
6175.49,pisa,0
4331.77,pisa,0
12546.02,pisa,1
10685.4,pisa,0
7855.87,pisa,0
8065.71,pisa,0
4699.84,pisa,0
9096.92,pisa,0
3290.45,pisa,1
10407.28,pisa,0
12361.25,pisa,0
15852.87,pisa,0
6941.45,pisa,0
9.22,pisa,0
12984.7,pisa,0
15943.81,pisa,1
10725.22,pisa,0
4301.75,pisa,1
7084.15,pisa,0
17542.24,pisa,0
14024.07,pisa,0
12788.48,pisa,0
17565.85,pisa,0
11033.34,pisa,0
4382.11,pisa,1
19816.59,pisa,0
12742.68,pisa,0
8222.93,pisa,1
18964.22,pisa,0
1000,pisa,0
6757.89,pisa,0
11723.27,pisa,0
13660.36,pisa,0
11889.02,pisa,0
18067.59,pisa,0
14702.52,pisa,0
4774.13,pisa,0
13747.27,pisa,0
15971.81,pisa,0
12078.46,pisa,1
11310.91,pisa,0
6393.09,pisa,0
4713.52,pisa,0
3699.49,pisa,1
10639.92,pisa,1
10639.92,pisa,0
4025.59,pisa,0
7017.83,pisa,0
14638.56,pisa,1
14082.44,pisa,0
10147.72,pisa,0
16706.87,pisa,0
10105.7,pisa,0
14085.27,pisa,1
5592.69,pisa,0
11936.53,pisa,0
16488.37,pisa,0
5417.89,pisa,0
8792.44,pisa,0
15015.94,pisa,1
8951.4,pisa,0
11834.74,pisa,1
13292.98,pisa,0
9538.84,pisa,0
7261.54,pisa,1
9952.55,pisa,1
4161.27,pisa,1
17592.29,pisa,1
2896.79,pisa,0
4156.85,pisa,0
7137.09,pisa,0
13714.63,pisa,0
3739.43,pisa,0
19027.53,pisa,0
7574.56,pisa,0
4897.67,pisa,0
11662.61,pisa,0
10413.55,pisa,0
13546.57,pisa,0
10946.74,pisa,1
7365.12,pisa,0
4592.96,pisa,0
11845.88,pisa,0
18187.6,pisa,0
3198.38,pisa,0
12961.01,pisa,0
14175.23,pisa,0
15269.43,pisa,0
9529.82,pisa,1
9081.5,pisa,0
4922.84,pisa,0
8956.73,pisa,0
13104.07,pisa,1
9596.98,pisa,0
8505.37,pisa,0
8639.43,pisa,0
11454.21,pisa,0
11763.12,pisa,0
7560.45,pisa,1
15442.42,pisa,1
15631.21,pisa,0
6108.51,pisa,0
10613.89,pisa,1
7389.22,pisa,1
6102.21,pisa,0
16282.23,pisa,0
18005.23,pisa,0
9021.22,pisa,0
3367.21,pisa,0
11143.79,pisa,0
4287.26,pisa,0
4992.28,pisa,0
11244.93,pisa,0
8713.57,pisa,0
12465.11,pisa,0
9920.28,pisa,0
4794.92,pisa,0
7075.33,pisa,0
18672.87,pisa,0
12175,pisa,0
3875.61,pisa,1
10551.93,pisa,0
7378.92,pisa,1
5741.67,pisa,1
7249.68,pisa,0
11802.2,pisa,0
11396.03,pisa,0
5610.33,pisa,0
10212.34,pisa,0
19215.47,pisa,0
13870.12,pisa,1
5678.92,pisa,0
7510.53,pisa,1
10121.54,pisa,0
4781.89,pisa,0
17129.02,pisa,1
6761.15,pisa,0
10437.99,pisa,0
14226.42,pisa,0
17452.11,pisa,1
13642.81,pisa,1
13971.32,pisa,0
5927.05,pisa,0
10705.88,pisa,1
10415.81,pisa,0
14793.03,pisa,0
7639.84,pisa,0
8739.4,pisa,0
3591.28,pisa,0
5379.16,pisa,0
6636.5,pisa,1
5411.46,pisa,0
14927.45,pisa,0
16022.4,pisa,0
6207.3,pisa,1
1411.58,pisa,1
1592.46,pisa,0
9557.01,pisa,1
7631.49,pisa,0
4599.51,pisa,0
962.75,pisa,0
3025.97,pisa,0
11398.38,pisa,0
1179.63,pisa,1
15455.29,pisa,1
1633.56,pisa,0
11466.91,pisa,1
6412.74,pisa,0
15407.3,pisa,0
10454.31,pisa,0
9033.62,pisa,0
19076.83,pisa,0
19956.42,pisa,0
2867.16,pisa,0
13888.29,pisa,0
15719.82,pisa,1
10693.5,pisa,1
7153.63,pisa,1
7969.69,pisa,0
6056.79,pisa,0
7662.93,pisa,0
11678.98,pisa,1
1368.83,pisa,0
347.14,pisa,0
7478.8,pisa,0
13888.21,pisa,0
5879.78,pisa,0
11562.15,pisa,1
16779,pisa,0
10926.57,pisa,0
14810.13,pisa,0
14325.24,pisa,0
19590.36,pisa,0
9821.99,pisa,0
5690.21,pisa,1
10303.76,pisa,0
19675.78,pisa,1
6856.37,pisa,0
6239.71,pisa,0
8433.74,pisa,0
10666.67,pisa,0
10859.61,pisa,0
12368.3,pisa,0
9005.88,pisa,0
4971.44,pisa,0
14448.35,pisa,0
15305.9,pisa,0
7882.65,pisa,1
12145.13,pisa,0
973.5,pisa,0
10117,pisa,0
12779.72,pisa,0
13619.89,pisa,0
7804.21,pisa,0
7958.31,pisa,0
7100.49,pisa,0
13423.55,pisa,0
5562.95,pisa,0
993.86,pisa,0
6516.61,pisa,0
130.84,pisa,0
6516.61,pisa,1
11545.61,pisa,1
478.75,pisa,0
12013.11,pisa,0
13777.89,pisa,0
14416.12,pisa,0
11135.83,pisa,0
13661.46,pisa,0
15713.73,pisa,1
8526.02,pisa,1
993.75,pisa,1
15387.44,pisa,0
1968.44,pisa,0
3848.55,pisa,0
4900.39,pisa,0
2326.02,pisa,0
13284.03,pisa,1
3585.04,pisa,1
13713.38,pisa,1
6576.43,pisa,0
857.7,pisa,0
6537.79,pisa,0
14994.71,pisa,0
282.81,pisa,0
11142.55,pisa,0
4.39,pisa,0
10158.54,pisa,0
7395.53,pisa,0
14108.35,pisa,1
15565.14,pisa,0
6068.7,pisa,0
7905.88,pisa,0
12231.07,pisa,0
9396.06,pisa,0
17052.95,pisa,1
7339.53,pisa,1
2616.13,pisa,0
11735.44,pisa,0
8057.12,pisa,0
16000.9,pisa,0
1470.59,pisa,1
8658.3,pisa,0
13834.96,pisa,1
16456.86,pisa,1
11289.87,pisa,1
9300.32,pisa,0
5032,pisa,1
13809.75,pisa,1
3750.41,pisa,0
14792.07,pisa,0
10967.45,pisa,1
7288,pisa,0
8745.78,pisa,0
14191.08,pisa,1
15374.44,pisa,0
10095.04,pisa,0
1629.12,pisa,0
13962.19,pisa,0
3880.68,pisa,0
14636.67,pisa,0
4621.6,pisa,0
6805.16,pisa,0
6057.57,pisa,0
19630.41,pisa,0
18063.98,pisa,0
5379.24,pisa,0
6805.16,pisa,0
2575.38,pisa,0
3758.7,pisa,0
15824.07,pisa,0
10114.76,pisa,0
17804.62,pisa,1
11495.16,pisa,0
6119.51,pisa,0
174.8,pisa,1
2.66,pisa,0
6342.74,pisa,1
13558.95,pisa,0
11925.13,pisa,0
10687.81,pisa,0
18009.12,pisa,0
13254.9,pisa,1
4084.73,pisa,0
5817.26,pisa,0
16480.9,pisa,0
6587.54,pisa,0
18873.89,pisa,0
1699.51,pisa,1
9214.07,pisa,0
16922.69,pisa,1
9815,pisa,1
6596.75,pisa,1
12607.75,pisa,1
12046.33,pisa,0
9996,pisa,0
2964.91,pisa,0
10195.09,pisa,0
6253.69,pisa,1
10345.83,pisa,0
19889.9,pisa,0
14448.8,pisa,0
1662.3,pisa,0
3450.81,pisa,0
15734.19,pisa,1
8313.73,pisa,0
4068.05,pisa,0
18431.01,pisa,0
15272.42,pisa,1
7015.16,pisa,0
3037.42,pisa,0
6072.28,pisa,0
13463.14,pisa,1
534.32,pisa,0
2156,pisa,0
15555.61,pisa,1
3300.9,pisa,0
14475.64,pisa,0
249.44,pisa,0
1073.68,pisa,0
11251.08,pisa,1
9749.68,pisa,1
14119.11,pisa,0
12212.81,pisa,0
16272.99,pisa,0
7325.48,pisa,0
2.17,pisa,1
4069.43,pisa,1
13622.34,pisa,1
12128.72,pisa,0
12228.03,pisa,0
12033.66,pisa,0
15172.85,pisa,0
3999.72,pisa,1
12218.87,pisa,0
5397.89,pisa,0
11169.12,pisa,0
11641.33,pisa,0
12869.11,pisa,1
7345.55,pisa,0
14948.82,pisa,0
7514.04,pisa,0
13535.98,pisa,0
15052,pisa,0
10332.38,pisa,0
7343.92,pisa,1
1315.28,pisa,1
11516.12,pisa,0
4748.55,pisa,0
3540.24,pisa,1
7854.92,pisa,0
1385.45,pisa,0
8184,pisa,0
11788.2,pisa,1
14997.41,pisa,0
6337.48,pisa,1
9336.18,pisa,0
863.56,pisa,0
218.25,pisa,0
13429.29,pisa,0
19793.3,pisa,0
17867.56,pisa,1
14412.38,pisa,0
17884.28,pisa,0
11206.93,pisa,0
60.12,pisa,1
9075.81,pisa,0
1456.81,pisa,0
8448.77,pisa,0
9817.26,pisa,0
443.1,pisa,0
352.27,pisa,0
2861.38,pisa,0
13551.98,pisa,0
8616.72,pisa,0
4174.67,pisa,0
5160.57,pisa,0
14063.61,pisa,0
7960.65,pisa,0
4729.9,pisa,0
10008.25,pisa,0
7890.93,pisa,0
15787.16,pisa,0
6932.44,pisa,0
16723.36,pisa,0
3139.19,pisa,0
9498.3,pisa,0
435.39,pisa,0
3413.68,pisa,0
11763,pisa,0
4047.55,pisa,0
9065.2,pisa,0
9977.42,pisa,0
13020.77,pisa,0
12095.06,pisa,0
7800.41,pisa,0
7046.18,pisa,0
6215.47,pisa,1
16761.84,pisa,0
368.89,pisa,0
7133.33,pisa,1
4586.89,pisa,1
3739.17,pisa,1
8658.12,pisa,1
15849.93,pisa,0
17305.93,pisa,0
9532.35,pisa,0
16094.53,pisa,0
14772.56,pisa,1
16173.11,pisa,0
15669.84,pisa,0
2041.3,pisa,0
3875.29,pisa,0
12417.89,pisa,0
11931.2,pisa,0
5683.08,pisa,0
13574.72,pisa,0
12061,pisa,0
3505.47,pisa,0
6024.71,pisa,0
3651.47,pisa,0
11797.74,pisa,0
9875.49,pisa,0
8764.19,pisa,0
8530.26,pisa,1
1605.1,pisa,0
10245.47,pisa,0
16360.11,pisa,0
5591.14,pisa,1
10827.65,pisa,0
7182.2,pisa,0
9926.35,pisa,0
8310.27,pisa,0
12492.25,pisa,0
19095.19,pisa,1
12086.27,pisa,0
2750.31,pisa,0
952.7,pisa,0
1131.09,pisa,1
19045.85,pisa,0
16534.21,pisa,0
13466.47,pisa,0
9076.62,pisa,1
14051.23,pisa,0
13634.39,pisa,0
13206.31,pisa,0
4975.2,pisa,0
15206.43,pisa,1
8168.78,pisa,0
9046.34,pisa,1
14399.22,pisa,0
11225.69,pisa,0
7843.24,pisa,0
13266.12,pisa,0
14024.62,pisa,0
1726.83,pisa,0
18032.11,pisa,0
8315.51,pisa,0
10904.63,pisa,0
11044.44,pisa,0
13361.7,pisa,0
14038.19,pisa,0
9433.01,pisa,0
17467.3,pisa,0
12831.15,pisa,0
376.72,pisa,0
10195.85,pisa,0
6212.97,pisa,0
1780.69,pisa,0
14355.94,pisa,0
6808.41,pisa,0
13297.37,pisa,0
13891.47,pisa,0
8198.72,pisa,0
12118.76,pisa,0
6109.25,pisa,0
1781.56,pisa,1
14209.93,pisa,0
4797.4,pisa,0
4174.67,pisa,0
12809.47,pisa,0
15833.74,pisa,0
4321.77,pisa,0
6196.18,pisa,0
8572.15,pisa,1
6953.68,pisa,1
17332.25,pisa,0
7649.43,pisa,0
11392.63,pisa,0
14739.09,pisa,0
9512.26,pisa,0
17346.94,pisa,0
32.23,pisa,0
344.57,pisa,0
14515.04,pisa,0
454.82,pisa,0
5410.27,pisa,1
1644.74,pisa,0
466.42,pisa,0
130.84,pisa,1
1281.26,pisa,0
492.98,pisa,0
3298.15,pisa,1
108.17,pisa,0
385.16,pisa,0
4874.39,pisa,0
14372.25,pisa,1
9385.78,pisa,1
15883.38,pisa,1
16367.33,pisa,0
8484.35,pisa,0
94.12,pisa,0
5228.86,pisa,0
7856.91,pisa,0
13810.78,pisa,0
6096.75,pisa,0
4386.24,pisa,1
465.71,pisa,0
590.73,pisa,0
12400.33,pisa,1
11523.2,pisa,0
9460.55,pisa,1
4411.7,pisa,0
16012.46,pisa,0
3165.77,pisa,0
2691.09,pisa,0
14504.72,pisa,0
15128.3,pisa,0
5616.45,pisa,0
3187.72,pisa,1
10535.77,pisa,1
7001.22,pisa,0
10155.79,pisa,0
2485.77,pisa,0
11580,pisa,1
14952.44,pisa,0
11260.73,pisa,0
16132.19,pisa,0
12322.3,pisa,0
16759.55,pisa,0
13358.56,pisa,1
14591.37,pisa,0
17957.68,pisa,0
8195.28,pisa,0
9433.69,pisa,0
6409.93,pisa,1
14788.52,pisa,0
16305.61,pisa,0
13806.5,pisa,0
11098.37,pisa,1
10712.9,pisa,0
11864.66,pisa,1
10597.04,pisa,1
8981.19,pisa,0
2733.61,pisa,0
12570.75,pisa,0
13444.46,pisa,0
12004.97,pisa,1
7432.52,pisa,0
12636.77,pisa,0
14276.93,pisa,0
18838,pisa,0
3067.44,pisa,1
14820.84,pisa,0
5656.01,pisa,0
17169.29,pisa,0
19694.46,pisa,0
7137.4,pisa,1
3254.74,pisa,0
7238.7,pisa,1
10348.32,pisa,1
9100.21,pisa,1
7193.28,pisa,0
16277.71,pisa,0
14488.9,pisa,1
10266.53,pisa,0
14488.64,pisa,0
575.41,pisa,1
9792.59,pisa,1
19392.68,pisa,0
19084.55,pisa,0
15769.86,pisa,0
7273.2,pisa,1
9433.66,pisa,0
9170.91,pisa,0
196.08,pisa,1
18011.69,pisa,0
14308.28,pisa,0
8619.93,pisa,0
17329.17,pisa,0
3548.49,pisa,0
7167.84,pisa,0
5869.82,pisa,0
9127.63,pisa,0
17212.01,pisa,0
8009.92,pisa,0
12898.18,pisa,1
11567.83,pisa,0
4204.05,pisa,0
7427.37,pisa,0
11840.75,pisa,0
12514.07,pisa,0
13290.2,pisa,0
12013.11,pisa,0
16208.58,pisa,0
18009.12,pisa,0
11419.13,pisa,0
10089.19,pisa,0
10374.63,pisa,0
13904.33,pisa,0
14125.15,pisa,0
7671.92,pisa,0
10692.38,pisa,0
15627.38,pisa,1
12730.98,pisa,0
8337.75,pisa,0
13762.75,pisa,0
13979.67,pisa,0
18837.22,pisa,0
2178.05,pisa,1
2104.38,pisa,0
12484.07,pisa,0
6400.63,pisa,0
12144.53,pisa,0
8791.08,pisa,1
8600.34,pisa,0
17241.06,pisa,0
12283.79,pisa,0
9078.42,pisa,0
18582.06,pisa,1
7587.4,pisa,0
7704.94,pisa,0
4202.44,pisa,1
10381.64,pisa,0
7593.56,pisa,0
7752.91,pisa,0
13017.78,pisa,0
9055.61,pisa,0
3606.09,pisa,0
